-3.918127746487302943e-03,1.772118204562592170e-02,-1.351017493508075873e+00,-9.780961593681688493e-01
-8.979169498703448715e-02,-4.550690457984048198e-02,-2.083925196113811218e+00,-1.551027305650487076e+00
-1.931737883124299837e-01,-1.239204438272117348e-01,-2.051358536902007756e+00,-1.585514264244362703e+00
-2.842741199113915651e-01,-1.968835598682633359e-01,-1.592654727056455943e+00,-1.333010377397701340e+00
-3.499603238901562996e-01,-2.555550421374434555e-01,-1.034793432094133436e+00,-1.013848913369503002e+00
-3.895332194130716186e-01,-2.993727895533291328e-01,-5.481223888224795449e-01,-7.388609832659249754e-01
-4.083597158815575612e-01,-3.318277743906065669e-01,-2.049374699169577707e-01,-5.593384102251720558e-01
-4.133061430655097790e-01,-3.571630800921395399e-01,7.080382558868475451e-03,-4.540738178361467536e-01
-4.096654011908690274e-01,-3.775569444726134538e-01,1.385492924267621162e-01,-3.616807573828097477e-01
-4.003128803398464663e-01,-3.929805010178662461e-01,2.355515416141403806e-01,-2.552615044273027212e-01
-3.869148242088449874e-01,-4.031318734748481347e-01,3.003707036259186669e-01,-1.507933938519720463e-01
-3.711394243188425035e-01,-4.082793612342383582e-01,3.306452919741814656e-01,-5.510611652363617274e-02
-3.545848539235542662e-01,-4.091879303069123064e-01,3.315375238373484135e-01,1.876335361667831603e-02
-3.388625575536421408e-01,-4.070901521145988688e-01,2.973543309591361039e-01,6.514777407585958802e-02
-3.255259008233170048e-01,-4.037419144033987384e-01,2.361119382538691136e-01,6.878173437214504804e-02
-3.151853305913336345e-01,-4.009693587002332027e-01,1.775108710254665323e-01,4.212049375447703137e-02
-3.071616649474478433e-01,-3.995371674010199659e-01,1.434357547299652536e-01,1.516715821405201572e-02
-3.001825478702367378e-01,-3.994181887279361076e-01,1.357289283584789952e-01,-1.040801129069783559e-02
-2.924901969767306209e-01,-4.004870918923132961e-01,1.719651073817656528e-01,-3.234811528438914785e-02
-2.822465951941435791e-01,-4.018984810816340625e-01,2.377789639217149920e-01,-2.410745228844041188e-02
-2.693039987584929795e-01,-4.019058374340050421e-01,2.799248935043087139e-01,2.381319819360210727e-02
-2.549203750574719485e-01,-3.985393448530790139e-01,2.954200545365316399e-01,1.108465050434381260e-01
-2.402946501178447047e-01,-3.908862422370452672e-01,2.896089430485584981e-01,1.952775995979116885e-01
-2.264695217527903370e-01,-3.806430661547900440e-01,2.633961915536163767e-01,2.144494436922967651e-01
-2.144110884163560327e-01,-3.707189431721724104e-01,2.189411419037555484e-01,1.825154756124080235e-01
-2.054421125507674140e-01,-3.619997207906371917e-01,1.398178927197896715e-01,1.662534196490010607e-01
-2.008015921843460394e-01,-3.525189562181020309e-01,4.580292193706514414e-02,2.129771632524044833e-01
-2.004867641205009543e-01,-3.401123777907806289e-01,-3.320979938326155956e-02,2.832859738404511774e-01
-2.033605902542652555e-01,-3.248365663879064780e-01,-8.174324596731014081e-02,3.277464822745152495e-01
-2.082712465462153995e-01,-3.069843326007122286e-01,-1.146830057106961176e-01,3.863428692132555575e-01
-2.151549902362865641e-01,-2.857235602486024040e-01,-1.606667418921508272e-01,4.640880248711370948e-01
-2.250149262516035475e-01,-2.619519394434290382e-01,-2.337306987205282627e-01,4.867768073357970349e-01
-2.395248513694852865e-01,-2.402153982197767212e-01,-3.466663059947414083e-01,3.826848416102952566e-01
-2.593791242647232598e-01,-2.270092820901978281e-01,-4.475046098147770213e-01,1.455598035728605522e-01
-2.811355443708462576e-01,-2.264873091101069769e-01,-4.227521944301422807e-01,-1.246808843692260582e-01
-2.988529547669576680e-01,-2.382080834771699296e-01,-2.859442214143138039e-01,-3.441500903132916345e-01
-3.096764066130646142e-01,-2.589440719571498017e-01,-1.469938524299650440e-01,-4.852894488859040845e-01
-3.149350705489145641e-01,-2.843569135303646300e-01,-6.335270500403372695e-02,-5.312242140426888248e-01
-3.178702285690073737e-01,-3.102400073581847995e-01,-5.405361579967955105e-02,-5.040995390701188406e-01
-3.222414973340753663e-01,-3.340245993921924228e-01,-1.207971348030401904e-01,-4.472841422901852049e-01
-3.311474366134649627e-01,-3.542715556883098138e-01,-2.354404363725440819e-01,-3.625941095545092696e-01
-3.446881325534219553e-01,-3.693069052982127509e-01,-3.061874012257356781e-01,-2.388198748416083816e-01
-3.589662557090244066e-01,-3.769823525938656439e-01,-2.649375249983614289e-01,-6.819801698450678185e-02
-3.689283297484593493e-01,-3.749490617126008951e-01,-1.335454365790363085e-01,1.495296522350968715e-01
-3.719162796419905881e-01,-3.625121876919467634e-01,1.402744083778725837e-02,3.479453085910690358e-01
-3.689478922208427325e-01,-3.417162889480200860e-01,1.047080560081277562e-01,4.838906411659989470e-01
-3.642125932085416573e-01,-3.146292971475049827e-01,8.470390448391428018e-02,5.995890308546054648e-01
-3.625728335322969675e-01,-2.809550677849279032e-01,-1.911351743412720294e-02,7.473801436484779348e-01
-3.669049663149105966e-01,-2.390005246355349222e-01,-1.541717938704181834e-01,9.308015823272415279e-01
-3.766988481065743355e-01,-1.902698994310313418e-01,-2.375834777961315369e-01,1.018423425852901465e+00
-3.861710979008113886e-01,-1.446969843480899187e-01,-1.413065139733516440e-01,8.044931774647549050e-01
-3.871785988735737538e-01,-1.166091882498050819e-01,1.010064750628570651e-01,3.190186664666382343e-01
-3.773096942562970124e-01,-1.135897865404227047e-01,2.937497096282123410e-01,-1.982425980913431474e-01
-3.608943744919070884e-01,-1.330327331480319064e-01,3.628630809473839536e-01,-5.794752662130246978e-01
-3.418725296684697046e-01,-1.677071720132451704e-01,3.980107119901102886e-01,-8.075022883955057518e-01
-3.192948777251449766e-01,-2.118349084425361351e-01,5.050953657428793875e-01,-9.576071687761332774e-01
-2.885594856679176701e-01,-2.637641983833030057e-01,7.243203165462120952e-01,-1.119564428854541438e+00
-2.443489057069019865e-01,-3.255389732506992484e-01,1.044102881894414914e+00,-1.351426565841307381e+00
-1.824119951151239039e-01,-4.000019094360856564e-01,1.433373541776708393e+00,-1.627090881574148939e+00
-1.024422884225892200e-01,-4.850899461924042533e-01,1.765414725924679074e+00,-1.776430588678594491e+00
-1.274766824757025963e-02,-5.682182074728880927e-01,1.822370081076079673e+00,-1.548699862540756200e+00
7.459954597713289171e-02,-6.310154637506053543e-01,1.671518487912045936e+00,-9.631903885679364841e-01
1.541769232240505771e-01,-6.616490302875251972e-01,1.511576601964661926e+00,-2.621522729088591186e-01
2.217843372190464457e-01,-6.574088049980404413e-01,1.192719957835172373e+00,4.317612844882479095e-01
2.687520412160401273e-01,-6.208783317890562703e-01,6.859882020445743356e-01,1.029457643871121153e+00
2.916831370923123057e-01,-5.617480528927745187e-01,2.312556330063127441e-01,1.335753511980146246e+00
2.957553550521034857e-01,-4.951756671405187493e-01,-6.836691461466593012e-02,1.327141918110084085e+00
2.884066346537499381e-01,-4.335762096635252805e-01,-2.255819013194749756e-01,1.136836380969654670e+00
2.756912326760550536e-01,-3.845727694291126708e-01,-2.830341777883194077e-01,8.233012284068483844e-01
2.611142456991125682e-01,-3.517275077796772065e-01,-3.000453012893791183e-01,4.905092375705695229e-01
2.459558289130436004e-01,-3.353694671767886160e-01,-3.062913701533794830e-01,1.638123865449743755e-01
2.308797383388546676e-01,-3.345055552242566788e-01,-2.967522528141779414e-01,-1.292559084436963879e-01
2.168225855859334250e-01,-3.452966070782074182e-01,-2.655338573026715387e-01,-3.023861657143341874e-01
2.048704517484057908e-01,-3.619986481928626487e-01,-2.125514961984340256e-01,-3.656954788718747018e-01
1.956438673886825019e-01,-3.807406515327996788e-01,-1.565118781904977496e-01,-3.839846547256059450e-01
1.891625210139321334e-01,-3.990987819107081336e-01,-1.027419767995164657e-01,-3.503405603907314703e-01
1.847272802925064294e-01,-4.151185349399889035e-01,-7.466765205751156598e-02,-2.904495607804989943e-01
1.816638084881368187e-01,-4.286822326709860964e-01,-4.787122011727287796e-02,-2.520983484593879442e-01
1.808359392414201627e-01,-4.405615233450173029e-01,1.475645024860695875e-02,-2.230732785018612330e-01
1.837336751464553053e-01,-4.514786253642170677e-01,1.011529859527983827e-01,-2.136108022661298012e-01
1.910696235169039581e-01,-4.615272095419943321e-01,1.922849488651474648e-01,-1.883325648449618306e-01
2.021667875365629197e-01,-4.701708890150200215e-01,2.516016119212111657e-01,-1.574146140760655788e-01
2.150902312909154790e-01,-4.785598955362242446e-01,2.653361382528905965e-01,-1.781456467721038439e-01
2.283450898854583744e-01,-4.887323993537925348e-01,2.648582055288248860e-01,-2.287545059306280715e-01
2.416033827420890345e-01,-5.009712767787126708e-01,2.654735087364017421e-01,-2.608005910661767013e-01
2.546363650800261280e-01,-5.133076225317084740e-01,2.558457847810821639e-01,-2.326532390536550365e-01
2.676463165317297110e-01,-5.227412025976738708e-01,2.645522732870609905e-01,-1.446899635849605570e-01
2.820745735913280927e-01,-5.275869971550366522e-01,3.125780090968741098e-01,-4.914181870955154630e-02
2.992447009947698522e-01,-5.283836397161381093e-01,3.742270870407957695e-01,1.727611626549160895e-02
3.186072060734274625e-01,-5.262141176291208478e-01,4.002731161055079756e-01,6.950476721519899259e-02
3.372625244271897360e-01,-5.204274993218169776e-01,3.459396180449829661e-01,1.619599650769564247e-01
3.520526680890275761e-01,-5.090335861081807245e-01,2.456661284285300839e-01,2.937965634684932548e-01
3.622057571538442877e-01,-4.914050991213017583e-01,1.604574341641391011e-01,4.113429160066648382e-01
3.692152247779974528e-01,-4.698565279895557945e-01,1.199212708019882778e-01,4.505999292631731601e-01
3.747127227646123715e-01,-4.491195111236989113e-01,9.997864866260866568e-02,3.788807453711027229e-01
3.786232217592596649e-01,-4.325265537524297654e-01,5.644131112328371752e-02,2.848375494796626106e-01
3.801122179733980588e-01,-4.191904787032824098e-01,3.118537442251212433e-03,2.486054524862314485e-01
3.794793410868980699e-01,-4.064854310696916495e-01,-2.843361290225127763e-02,2.595964528573990737e-01
3.776429824587678175e-01,-3.930657153802925574e-01,-4.502073222295887439e-02,2.771921747185636109e-01
3.741612221579000974e-01,-3.786775766301040957e-01,-9.424967981174998954e-02,2.983333752889751889e-01
3.672075703016020043e-01,-3.628710789833568540e-01,-1.838963944401730277e-01,3.339265305809141493e-01
3.560245029263015004e-01,-3.455230822756243381e-01,-2.634263005718471828e-01,3.599933377283873748e-01
3.419767734604279297e-01,-3.288150364000861359e-01,-2.984828780630960354e-01,3.083284972931398804e-01
3.275429106464355922e-01,-3.174882408481527474e-01,-2.788716344965967431e-01,1.447433247841958814e-01
3.166498781888282821e-01,-3.160044944064379080e-01,-1.568496638076961602e-01,-8.539346711560308334e-02
3.139841857011641535e-01,-3.258984684812273325e-01,5.022196430113076704e-02,-3.103654958759746729e-01
3.204981643943106695e-01,-3.453631398321302393e-01,2.103371834247291239e-01,-4.682213581601413210e-01
3.321577098892933289e-01,-3.706396489453102627e-01,2.560446363745781939e-01,-5.428390063670592847e-01
3.437832931449605889e-01,-3.980135495252445366e-01,2.089786938521122905e-01,-5.521170168303116688e-01
3.514267526885546666e-01,-4.255857566710281592e-01,9.675968789165098616e-02,-5.507712690010341250e-01
3.527610104311056372e-01,-4.526676553623136257e-01,-4.338937818961302595e-02,-5.325046786503849772e-01
3.470215632661226568e-01,-4.771382332408965476e-01,-1.861885084097058274e-01,-4.463184364929313475e-01
3.344590682321344488e-01,-4.954836376511469465e-01,-3.163112929498223536e-01,-2.874977399170853820e-01
3.165447636822368294e-01,-5.047200451081650385e-01,-4.002608890460826463e-01,-8.195855836363874491e-02
2.957459556670617440e-01,-5.039223089616818863e-01,-4.316914315609198805e-01,1.138680042229663625e-01
2.742081441288821697e-01,-4.950353291355588659e-01,-4.298210299662617584e-01,2.416111888219552584e-01
2.540252929250754743e-01,-4.818965928345247951e-01,-3.774930181860057243e-01,2.839382632194079603e-01
2.374175274054244333e-01,-4.678222917967602701e-01,-2.868176026000357481e-01,2.790337782911719855e-01
2.257479535660951719e-01,-4.542844449208665591e-01,-1.799653509731346523e-01,2.624800967445770628e-01
2.196617009296105150e-01,-4.414895222095929772e-01,-6.348475448625133521e-02,2.493168117063662148e-01
2.194393447632276284e-01,-4.295335390854424507e-01,5.459050783093616355e-02,2.289225132596544032e-01
2.246877473412219051e-01,-4.196972363675716133e-01,1.553455952888349034e-01,1.645295954551780349e-01
2.334850493625836299e-01,-4.142098069552493933e-01,1.965464855656339216e-01,5.496758103771119675e-02
2.429833076700128880e-01,-4.146216239435101536e-01,1.833838467315368204e-01,-7.144026056814088699e-02
2.507831831220685426e-01,-4.205586372974821630e-01,1.286111713506884191e-01,-1.660402735907399452e-01
2.553369348714135678e-01,-4.298615492161120821e-01,5.353889862311340953e-02,-2.060762031544569051e-01
2.571074800004076732e-01,-4.404106632952324851e-01,1.728290653664971838e-02,-2.158883600103595479e-01
2.587150715903076548e-01,-4.510652294269570373e-01,4.702075705935039596e-02,-2.102942852586232314e-01
2.627464652952800628e-01,-4.610752080083797555e-01,1.142349911395468542e-01,-1.901048579982859144e-01
2.699966250204801077e-01,-4.695547144477377199e-01,1.757713978684550260e-01,-1.490753995760329409e-01
2.796165755332502001e-01,-4.754514332192847359e-01,2.090266226423490581e-01,-8.679335128584703130e-02
2.902016649357200828e-01,-4.780951697054383054e-01,2.143769534564463619e-01,-1.895610816029492940e-02
3.001676243196895744e-01,-4.771709001190386212e-01,1.842614219023333832e-01,5.592689161628189298e-02
3.080112575755404314e-01,-4.722717027971982118e-01,1.294839083317016748e-01,1.400410012573335972e-01
3.131919494547997784e-01,-4.635088819416355310e-01,7.774376683867298410e-02,2.104718329651739106e-01
3.159111957113402425e-01,-4.523486489943470135e-01,3.102608342294591037e-02,2.359374849263676799e-01
3.164799216853270147e-01,-4.409542843858495487e-01,-8.277044463475442815e-03,2.198370994135308010e-01
3.155025873352818588e-01,-4.305026357739578091e-01,-3.081632953832994307e-02,1.982288450621395026e-01
3.136676873070758376e-01,-4.207370545516668781e-01,-4.257967158990980105e-02,1.923944038294976566e-01
3.112755731611600574e-01,-4.107839521204442734e-01,-5.310489424672119180e-02,2.057296934194065563e-01
3.082930106050205121e-01,-3.993576769762758882e-01,-6.619760799886056923e-02,2.513213123473294064e-01
3.044643377482373348e-01,-3.843587389952922706e-01,-8.694930627246620636e-02,3.486362068920149104e-01
