1.935072528917780588e-01,-3.995898713665334001e-01
3.591639000037947227e-01,-8.216463707526319160e-01
3.356968464784200190e-01,-8.259531918728089117e-01
2.711260709503162669e-01,7.763682500879931503e-01
2.471679302451763593e-01,7.804080607040126960e-01
2.594184198208668857e-01,7.730754684711151903e-01
2.150724556664058706e-01,7.831826024428487631e-01
3.571980536606442769e-01,-8.264587642616167962e-01
2.064530851685619783e-01,-4.098718484035648868e-01
3.362004634261674951e-01,-8.156669097877092822e-01
1.909947333587438401e-01,-4.030483236311414030e-01
2.201188948930501432e-01,-8.305020411720805962e-01
2.068791615313356758e-01,-3.997857174716363260e-01
2.633047632089313694e-01,7.835207336028298108e-01
2.370405454994761740e-01,7.857023000337908236e-01
1.914804289530223080e-01,-3.802107549809354281e-01
1.983809567228755899e-01,-4.130531555046431658e-01
2.051823364511933256e-01,-3.966431990431356636e-01
3.627842798905780430e-01,-8.194497558757271038e-01
3.467232077288606718e-01,-8.006299502986586880e-01
1.892475547740737341e-01,-4.023773968980455251e-01
2.097395764296112741e-01,-8.367502308003966771e-01
2.096455350773638315e-01,-3.930182166933577359e-01
2.070142505161491897e-01,-3.720065500131050640e-01
2.309676645267324524e-01,7.913869387008414247e-01
2.256894102976221284e-01,-4.003332715156565080e-01
1.938081590728644166e-01,-3.793895378096686088e-01
