-3.474692901393225952e-01,8.371693929628505337e-01
-1.706800021782151067e-02,7.544092523209358081e-01
-4.253082791251617811e-01,-7.360175834121090999e-01
-3.890951430290955360e-01,6.722715504413918630e-01
-2.872205930218360015e-01,-1.851041682258680598e-02
3.478508266607522881e-01,7.789851289536362522e-01
-3.411466741107315181e-01,7.957881664144963452e-01
-1.853198051104152366e-01,-8.676226725596477563e-01
1.228916822682151189e-01,8.678626281681223187e-01
-5.217922700758714782e-03,7.363704692586436895e-01
2.931891826156076686e-01,8.331080284658565205e-01
-2.784915281552121646e-01,-1.928806269327965062e-02
-2.361718645402444139e-02,-6.795012733342982170e-01
-2.646348547320678257e-01,-8.261957054982471682e-01
2.926532166466573326e-01,6.996797208735623386e-01
1.503405020639527745e-01,8.071099167000210794e-01
3.020529559553053467e-02,7.231401078751367173e-01
-1.032852028294822810e-01,6.955149627944494650e-01
1.427492238518346390e-01,8.825093834011579208e-01
3.846726817309575885e-03,8.130984640039693456e-01
9.617890744996027141e-02,8.747279173807536168e-01
2.386075872218309524e-01,-6.295031501564229970e-01
-4.347945000810815586e-02,7.746409385947803372e-01
5.371105913610907390e-02,8.808505994023867469e-01
-2.837372659178850620e-01,6.747641259537233704e-01
3.106859540675819265e-01,6.951109797153964820e-03
6.365863568578900011e-02,-8.186516255172384682e-01
1.890164256820523470e-01,8.278146749981083463e-01
-3.655114512134238769e-01,-7.222587361197867484e-01
-2.369373414003291822e-01,-5.126591207033959208e-03
-2.200752604449829342e-02,7.093931366245929127e-01
1.976171514169917653e-01,-5.654380833357344205e-01
1.683327163049441744e-02,7.733732328600453343e-01
3.460025087062088556e-01,8.592591643266529466e-01
2.759675073385243760e-01,8.331889202578406373e-01
1.624884036257965292e-01,-7.589600465657841966e-01
-2.683605458141491429e-01,7.382403723259645112e-01
-4.333073742828309483e-01,-7.568112472446619776e-01
-1.151258457123502943e-01,6.971730507460658366e-01
1.764111225485605061e-01,-8.169318273679730957e-01
-2.002153744095193089e-01,8.709867007601133082e-01
9.316697449614175230e-02,-8.681859068849425709e-01
3.525585478839201592e-01,6.860313118583856173e-01
1.509337591719819294e-01,-5.520245181628004039e-01
1.715821153263730192e-01,8.168473197830701249e-01
